ITERATIONS,RewardStd,Traj,ConfortViolation,OmegaBefore,DeltaOmega,NormDeltaVar,Wins,ReturnsMean,RewardMean,ReturnsStd,TimestepsMean,TimestepsStd,NormDeltaOmega,Omega
1297,1.4075466038501119,250,0,0.10443927106027125,-0.02039935377628556,0.07564009674036856,0.0,477.1863593023728,9.732141444411258,231.71883793912636,49.032,23.17203003623118,0.02039935377628556,0.08403991728398569
1298,1.4663363596855032,250,0,0.08403991728398569,-0.015796775898858584,0.06926796779950059,0.0,437.41545365081055,9.7099860959601,180.5532304239558,45.048,18.05452009885613,0.015796775898858584,0.0682431413851271
1299,1.45265273584395,250,0,0.0682431413851271,-0.009832290966187242,0.06380103479293264,0.0,446.41281418690687,9.716455123343787,201.35886779213143,45.944,20.135264189972773,0.009832290966187242,0.05841085041893986
1300,1.4791164017552436,250,0,0.05841085041893986,-0.005540834455689571,0.05743990066480176,0.0,429.5580239597098,9.706209868937766,150.77618778604705,44.256,15.075757493406426,0.005540834455689571,0.05287001596325029
1301,1.4975318385005094,250,0,0.05287001596325029,-0.004106646758325061,0.05146895793963185,0.0,418.388252798675,9.699282566734862,185.61849809096944,43.136,18.55816542657167,0.004106646758325061,0.04876336920492523
1302,1.492766584775922,250,0,0.04876336920492523,0.0011338158908572732,0.04718505332048229,0.0,421.2819889217984,9.7015933336818,185.12931885414957,43.424,18.510651636287687,0.0011338158908572732,0.049897185095782504
1303,1.5044676653010904,250,0,0.049897185095782504,0.004461950468047093,0.043327727235322445,0.0,414.21974304230463,9.696155033761812,158.73236944811552,42.72,15.872290319925478,0.004461950468047093,0.0543591355638296
1304,1.5125318962624839,250,0,0.0543591355638296,0.007294447750795456,0.03842216800772164,0.0,409.5145300885973,9.693110445194975,125.51770479808683,42.248,12.548565495705075,0.007294447750795456,0.06165358331462505
1305,1.4947810018341603,250,0,0.06165358331462505,0.008565137379307343,0.035408371723425695,0.0,419.98015644306855,9.700206865370207,187.42547727579705,43.296,18.74162170144302,0.008565137379307343,0.0702187206939324
1306,1.4570403289742107,250,0,0.0702187206939324,0.010612835809958629,0.032140132866598066,0.0,443.52958482169015,9.714595777590901,204.9829204147177,45.656,20.496284151035766,0.010612835809958629,0.08083155650389102
1307,1.3937311892332251,250,0,0.08083155650389102,0.011133716292041976,0.03023444712846758,0.0,487.5943706060479,9.739420953300733,246.081735872768,50.064,24.606582533948107,0.011133716292041976,0.091965272795933
1308,1.3910141425965494,250,0,0.091965272795933,0.012711809321281048,0.03205787051165334,0.0,489.47359215692614,9.739605065204676,245.47943977166764,50.256,24.545436724572653,0.012711809321281048,0.10467708211721405
1309,1.3740325814379146,250,0,0.10467708211721405,0.014931584659742703,0.028280733809272304,0.0,502.29545338378415,9.744983962901292,274.24975248234534,51.544,27.424515747775747,0.014931584659742703,0.11960866677695675
1310,1.3656502502564287,250,0,0.11960866677695675,0.015399709511345089,0.028675681932044773,0.0,508.7364143826779,9.747402176246894,297.3685558913904,52.192,29.737436607750844,0.015399709511345089,0.13500837628830184
1311,1.3168618826391942,250,0,0.13500837628830184,0.013946874694540257,0.029854049070148755,1.6,540.582534455076,9.764857920070014,345.2672041582353,55.36,34.442624754800555,0.013946874694540257,0.1489552509828421
1312,1.290809494113021,250,0,0.1489552509828421,0.02026570918515,0.026339228608535364,0.8,568.2574702854342,9.77327790116666,342.56988660028577,58.144,34.22273022422378,0.02026570918515,0.1692209601679921
1313,1.1829933461142563,250,0,0.1692209601679921,0.023170485136167873,0.03240364794506757,4.0,660.2421147918534,9.80868366401018,468.9630974943421,67.312,46.75577671261595,0.023170485136167873,0.19239144530415997
1314,1.1304210538574204,250,0,0.19239144530415997,0.012048267139766394,0.03320781379745391,6.4,707.4925382019486,9.82410211900062,515.317330528811,72.016,51.34432533396461,0.012048267139766394,0.20443971244392636
1315,1.072013541732185,250,0,0.20443971244392636,0.012772675639162262,0.038666390017687485,12.0,742.4584739144884,9.83962142062246,565.4052325433328,75.456,56.22618663932314,0.012772675639162262,0.21721238808308863
1316,0.8887384130107377,250,0,0.21721238808308863,0.009676397304975826,0.05520354044153429,24.0,943.9407597802494,9.889581340418339,681.7987251771729,95.448,67.70943284358539,0.009676397304975826,0.22688878538806445
1317,0.9740415370921756,250,0,0.22688878538806445,0.010645295650993314,0.05846049484330788,18.4,839.2149424014561,9.867544708887406,657.4007897245532,85.048,65.33873044374218,0.010645295650993314,0.23753408103905777
1318,0.8166599376498773,250,0,0.23753408103905777,0.006356847452768821,0.07722980146861318,29.599999999999998,1039.4700275312375,9.905752339818914,721.7583173924644,104.936,71.67356488971369,0.006356847452768821,0.2438909284918266
1319,0.8520449471512938,250,0,0.2438909284918266,0.017259705584295626,0.07854774736776601,27.200000000000003,985.3975321950346,9.896729192060047,694.5397582379176,99.568,68.95440070075296,0.017259705584295626,0.2611506340761222
1320,0.7926570272951069,250,0,0.2611506340761222,0.014999290571988955,0.07165137074621537,35.199999999999996,1016.5534247039001,9.90947345301314,750.7736395615009,102.584,74.49211330067097,0.014999290571988955,0.27614992464811117
1321,0.7427255586433876,250,0,0.27614992464811117,0.017805263396266535,0.087520162179807,37.6,1117.4715554115871,9.919325694251414,746.8001712230746,112.656,74.11646014213036,0.017805263396266535,0.2939551880443777
1322,0.6330171038807344,250,0,0.2939551880443777,0.008903829074445424,0.08051793547324347,49.6,1248.5350458188946,9.93929949862195,779.6398799580586,125.616,77.35526190247177,0.008903829074445424,0.3028590171188231
1323,0.6331117753615962,250,0,0.3028590171188231,0.009804762246088505,0.0730636712461655,49.6,1248.003339596191,9.938864516406975,775.3850552464224,125.568,76.9246213900335,0.009804762246088505,0.31266377936491163
1324,0.6372120715648358,250,0,0.31266377936491163,0.006521404396060915,0.07433405779168276,48.8,1251.211437238934,9.93782117517262,758.8251220649369,125.904,75.2655484534591,0.006521404396060915,0.31918518376097255
1325,0.6014327296059119,250,0,0.31918518376097255,0.005320349723004714,0.07963484926415697,52.800000000000004,1296.6533202538888,9.943660431394854,764.6011358142408,130.4,75.83677208320512,0.005320349723004714,0.32450553348397726
1326,0.5882621098956462,250,0,0.32450553348397726,0.0027965771671644712,0.07812824742092944,52.800000000000004,1355.7347490492025,9.945237302297553,734.0024648161617,136.32,72.80698867553855,0.0027965771671644712,0.32730211065114173
1327,0.587381273748582,250,0,0.32730211065114173,0.010668589452832888,0.07776426576477764,54.400000000000006,1314.070772057097,9.945437545842644,765.3342262965328,132.128,75.90815250024202,0.010668589452832888,0.3379707001039746
1328,0.4990497248763119,250,0,0.3379707001039746,0.006649439642241739,0.06349291476369734,63.2,1473.4404867016449,9.958370415663996,728.5544557793786,147.96,72.27053618176636,0.006649439642241739,0.34462013974621636
1329,0.48478848222142995,250,0,0.34462013974621636,0.00016404282905874146,0.06276100659863809,64.8,1494.0073809450907,9.960049206300605,718.2553211362921,150.0,71.23931498828438,0.00016404282905874146,0.3447841825752751
1330,0.5060393114923333,250,0,0.3447841825752751,0.008801338324442742,0.07841061130542663,62.4,1463.7275670080164,9.956788521767635,718.3856986909568,147.008,71.23892149660887,0.008801338324442742,0.35358552089971784
1331,0.5415420222367228,250,0,0.35358552089971784,0.011375270946778926,0.0700299315952268,59.199999999999996,1385.0951811767738,9.95154027170346,762.3955829274284,139.184,75.63230886334226,0.011375270946778926,0.36496079184649677
1332,0.5261690815113734,250,0,0.36496079184649677,-0.013522961635126951,0.0787792760662834,60.8,1410.424213306942,9.953312632719909,751.0725949009147,141.704,74.49703607526946,0.013522961635126951,0.3514378302113698
1333,0.5439642157096006,250,0,0.3514378302113698,-0.013824796247272786,0.07639040478565631,58.4,1399.5474132534946,9.951275691506646,733.5634614898713,140.64,72.74353854467076,0.013824796247272786,0.33761303396409703
1334,0.5208002684436001,250,0,0.33761303396409703,-0.027049821849107092,0.059635431283855525,60.8,1440.3635233016857,9.954961871763281,730.3999623853281,144.688,72.4436791997756,0.027049821849107092,0.31056321211498994
1335,0.591557221433311,250,0,0.31056321211498994,-0.013736959467591348,0.05629427334409942,53.6,1318.1428517332718,9.94554575159407,771.1877950155344,132.536,76.51473520832442,0.013736959467591348,0.2968262526473986
1336,0.6122595501895708,250,0,0.2968262526473986,-0.0006720806207085595,0.058429860606161656,51.2,1293.2035615538498,9.942824775140314,758.5260371783816,130.064,75.24208864724582,0.0006720806207085595,0.29615417202669003
1337,0.7161405232304322,250,0,0.29615417202669003,-0.009837832918259515,0.08785946362423529,40.0,1157.0450219155057,9.923880042502965,741.6744301531232,116.592,73.58576992870293,0.009837832918259515,0.2863163391084305
1338,0.7211265042754625,250,0,0.2863163391084305,0.003992288293470592,0.0773186977961196,40.8,1125.7351066609938,9.922917166111292,759.6021389933209,113.448,75.36189551756246,0.003992288293470592,0.2903086274019011
1339,0.6981962141778357,250,0,0.2903086274019011,-0.006414626615094288,0.08243175742453858,43.2,1153.2601011115364,9.927519636315822,766.0735017638148,116.168,76.00018273662242,0.006414626615094288,0.2838940007868068
1340,0.6885923425094166,250,0,0.2838940007868068,-0.011637278688345354,0.09243046392961106,44.0,1169.6517028849619,9.929805953587357,764.4253781490912,117.792,75.8325836036199,0.011637278688345354,0.27225672209846147
1341,0.6979804651032432,250,0,0.27225672209846147,-0.01017994118705623,0.08928951256916579,42.4,1170.5057783104294,9.928290852195403,745.113391486175,117.896,73.90630002915854,0.01017994118705623,0.26207678091140524
1342,0.7283687887685202,250,0,0.26207678091140524,-0.027665025919307196,0.09950879978216325,40.0,1118.3548113094676,9.922938061732214,765.5104858604071,112.704,75.96357274378292,0.027665025919307196,0.23441175499209804
1343,0.7593354859211257,250,0,0.23441175499209804,-0.027807583915066436,0.10328016295444513,36.0,1096.1242687435586,9.917881548530206,741.6912503552179,110.52,73.60973848615413,0.027807583915066436,0.2066041710770316
1344,0.9638814264347134,250,0,0.2066041710770316,-0.024256934265206753,0.10903024520603675,17.599999999999998,866.2009061652781,9.871010417600488,646.8860241937423,87.752,64.3031142014133,0.024256934265206753,0.18234723681182485
1345,1.0942081526896812,250,0,0.18234723681182485,-0.019399349263004212,0.10451687526826625,8.799999999999999,737.7369960016854,9.8354441659781,566.51370970999,75.008,56.412551227541556,0.019399349263004212,0.16294788754882064
1346,1.1831536632618909,250,0,0.16294788754882064,-0.017350577324577315,0.0976344080846505,4.0,660.0696372976189,9.808452765359293,469.1171345019873,67.296,46.78034185424472,0.017350577324577315,0.14559731022424333
1347,1.2343034928699401,250,0,0.14559731022424333,-0.01533334133436065,0.08894774226407787,2.4,614.3843826145026,9.793171107729254,407.2189402945078,62.736,40.62356833169632,0.01533334133436065,0.13026396888988268
1348,1.3650628615266132,250,0,0.13026396888988268,-0.01560558271971671,0.08376339030418879,0.8,505.0628230820915,9.747236820327533,322.28665061152185,51.816,32.18580656127791,0.01560558271971671,0.11465838617016597
1349,1.3431353346103347,250,0,0.11465838617016597,-0.008996602028967016,0.0754028680860231,0.8,522.7821532542379,9.756310713165083,326.35911235080226,53.584,32.6006586436532,0.008996602028967016,0.10566178414119895
1350,1.40291498997786,250,0,0.10566178414119895,-0.007123809904143463,0.0687018223772947,0.0,480.5346029920471,9.733726361044544,242.35036337062647,49.368,24.23535797136077,0.007123809904143463,0.09853797423705549
1351,1.4427594059710824,250,0,0.09853797423705549,-0.003510329468915191,0.0603628918095441,0.0,452.73075687201185,9.718589148033914,198.51039004807228,46.584,19.854343202433064,0.003510329468915191,0.0950276447681403
1352,1.4454404489340373,250,0,0.0950276447681403,-0.002706828652892318,0.05568437393871425,0.0,450.9950593782924,9.718045582190408,204.31484432090105,46.408,20.43099449366085,0.002706828652892318,0.09232081611524798
1353,1.4263213961206178,250,0,0.09232081611524798,0.0008935620004973943,0.05394638093467011,0.0,464.04051220770003,9.725865866190896,230.91340926318867,47.712,23.091406540096255,0.0008935620004973943,0.09321437811574537
1354,1.4585338860263184,250,0,0.09321437811574537,0.0029274228524373835,0.0498465919989304,0.0,442.326387356007,9.71206717363444,183.44352143212996,45.544,18.343610985844634,0.0029274228524373835,0.09614180096818276
1355,1.3939967304650323,250,0,0.09614180096818276,0.006289886921606799,0.04594627225776489,0.0,487.2141781044196,9.73805120931443,267.541779018859,50.032,26.754868267289226,0.006289886921606799,0.10243168788978955
1356,1.3945610242746609,250,0,0.10243168788978955,0.006296785192778612,0.04608937782348546,0.0,486.72746386459875,9.737665330197638,237.98425139783026,49.984,23.798481968394537,0.006296785192778612,0.10872847308256817
1357,1.3792716389261577,250,0,0.10872847308256817,0.010219001076552492,0.047352053961759455,0.8,494.2451932966406,9.743045128856659,318.2157389366411,50.728,31.77631218376355,0.010219001076552492,0.11894747415912066
1358,1.4060322923427124,250,0,0.11894747415912066,0.01164171098344352,0.03992536167278541,0.0,478.2079439440259,9.732333603549858,243.24439181006218,49.136,24.32688849812076,0.01164171098344352,0.13058918514256418
1359,1.4220888751128844,250,0,0.13058918514256418,0.01303669243865177,0.03748879359693577,0.0,466.64584369962836,9.725030087104624,214.45105356774943,47.984,21.44499344835526,0.01303669243865177,0.14362587758121595
1360,1.2435116047710861,250,0,0.14362587758121595,0.019042660498390845,0.037534014570245695,3.2,599.8215204582405,9.789488191314797,392.7687256609349,61.272,39.15249693186885,0.019042660498390845,0.1626685380796068
1361,1.1950857798002743,250,0,0.1626685380796068,0.018703807264693284,0.0430358658644482,4.0,646.4394777025224,9.80523416003098,481.20904452461616,65.928,47.982192696874534,0.018703807264693284,0.18137234534430008
1362,1.1721361703192017,250,0,0.18137234534430008,0.018201035444696173,0.04817547528943084,6.4,656.1241994671489,9.811643131163251,493.2792036714029,66.872,49.11292717808622,0.018201035444696173,0.19957338078899625
1363,1.043582052456457,250,0,0.19957338078899625,0.01631190656530479,0.049979831590240054,13.600000000000001,770.8442005369293,9.849281924472674,588.2419741507571,78.264,58.4780497622826,0.01631190656530479,0.21588528735430104
1364,0.9142431748880923,250,0,0.21588528735430104,0.01785945466814956,0.044908652047632634,21.6,918.7488250448613,9.883270493167613,681.1824500850976,92.96,67.68697363599587,0.01785945466814956,0.2337447420224506
1365,0.8238724084894701,250,0,0.2337447420224506,0.012854974419624049,0.05702758568937173,28.799999999999997,1032.517183291319,9.903671570857494,715.3988157668242,104.256,71.04926786392664,0.012854974419624049,0.24659971644207465
1366,0.8449556518663258,250,0,0.24659971644207465,-0.0048960300731535344,0.07113363532314185,29.599999999999998,969.2780486274154,9.897864233185764,721.5684331258782,97.928,71.62716534946779,0.0048960300731535344,0.24170368636892112
1367,0.8078389944784709,250,0,0.24170368636892112,-0.0171422619447254,0.06513209083744657,29.599999999999998,1062.520457301905,9.907135399279289,714.2380393200042,107.248,70.93362035029652,0.0171422619447254,0.22456142442419572
1368,0.8982823751499783,250,0,0.22456142442419572,-0.026187626728071928,0.07446492944848325,25.6,903.9049420294946,9.886954651180156,688.7889600169882,91.424,68.3593170240897,0.026187626728071928,0.1983737976961238
