# iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound;average_reward;w_current[0];w_current[1];w_target[0];w_target[1];theta_current[0];theta_current[1];theta_target[0];theta_target[1]
3.590000000000000000000000000000e+03;2.933745266053271620876330416650e+02;2.420160960724917487141283345409e+00;nan;1.045312006932954229654342270806e+00;1.045312006933082127346779088839e+00;nan;nan;2.252060840298671963444210319949e-04;nan;1.000000000000000000000000000000e+00;nan;2.725174863434098870840216477518e-04;2.971671766493052757596160518005e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.774617018453589656346025549283e-01;5.225382981546422556107245327439e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.591000000000000000000000000000e+03;2.934287040363414007515530101955e+02;2.420229681267977550618297755136e+00;nan;1.045076596309283178953819515300e+00;1.045076596309410854601651408302e+00;nan;nan;2.253139514813345739216443597286e-04;nan;1.000000000000000000000000000000e+00;nan;2.726557564894495442470168100613e-04;2.972224345598258210543463064823e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.775794370141165368082170061825e-01;5.224205629858846844371100814897e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.592000000000000000000000000000e+03;2.934829089560703323513735085726e+02;2.420298142632194782208898686804e+00;nan;1.044841125971768036606590612791e+00;1.044841125971895046120607730700e+00;nan;nan;2.254218949194801099346341377583e-04;nan;1.000000000000000000000000000000e+00;nan;2.727940967911237583193306832641e-04;2.972777204647500060019638112863e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.776972020473697067011187300523e-01;5.223027979526314590330571263621e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.593000000000000000000000000000e+03;2.935371413784567380389489699155e+02;2.420366344611383890850220268476e+00;nan;1.044605595905261807843089627568e+00;1.044605595905384154420403319818e+00;nan;nan;2.255299144211410497171121924964e-04;nan;1.000000000000000000000000000000e+00;nan;2.729325072840076962452093845002e-04;2.973330343782709217492765674251e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.778149969526939155883837884176e-01;5.221850030473073056569432992546e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.594000000000000000000000000000e+03;2.935914013174577803511056117713e+02;2.420434286999454176481094691553e+00;nan;1.044370006094613501090861973353e+00;1.044370006094741398783298791386e+00;nan;nan;2.256380100632747953085660563843e-04;nan;1.000000000000000000000000000000e+00;nan;2.730709880037390834342514445154e-04;2.973883763145885872347662370885e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.779328217376663801019276434090e-01;5.220671782623348411433994442632e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.595000000000000000000000000000e+03;2.936456887870296554865490179509e+02;2.420501969589818447303741777432e+00;nan;1.044134356524668572063774263370e+00;1.044134356524790918641087955621e+00;nan;nan;2.257461819229151036864805535131e-04;nan;1.000000000000000000000000000000e+00;nan;2.732095389858987246819999050729e-04;2.974437462879108373670078435680e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.780506764098663152751100824389e-01;5.219493235901347949479145427176e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.596000000000000000000000000000e+03;2.937000038011539118087966926396e+02;2.420569392176250556047989448416e+00;nan;1.043898647180268479672804460279e+00;1.043898647180373728815538925119e+00;nan;nan;2.258544300772402559779328257150e-04;nan;1.000000000000000000000000000000e+00;nan;2.733481602661894517385110514596e-04;2.974991443124521239838031760883e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.781685609768749345427352182014e-01;5.218314390231261201691381756973e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.597000000000000000000000000000e+03;2.937543463737945330649381503463e+02;2.420636554552162422737637825776e+00;nan;1.043662878046251130115251726238e+00;1.043662878046356379257986191078e+00;nan;nan;2.259627546035038582559334452426e-04;nan;1.000000000000000000000000000000e+00;nan;2.734868518802706740568331245100e-04;2.975545704024344040306004899321e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.782864754462753387187490261567e-01;5.217135245537257715042755989998e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.598000000000000000000000000000e+03;2.938087165189418783484143204987e+02;2.420703456510709283833193694591e+00;nan;1.043427049107450432785526572843e+00;1.043427049107566784158507289249e+00;nan;nan;2.260711555790588024074383444173e-04;nan;1.000000000000000000000000000000e+00;nan;2.736256138637989821643659027472e-04;2.976100245720867398802056413842e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.784044198256524049739368820156e-01;5.215955801743487052490877431410e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.599000000000000000000000000000e+03;2.938631142505759612504334654659e+02;2.420770097845146295867380104028e+00;nan;1.043191160348696300275150861125e+00;1.043191160348812651648131577531e+00;nan;nan;2.261796330813868377476033577622e-04;nan;1.000000000000000000000000000000e+00;nan;2.737644462525039876048260634178e-04;2.976655068356454325595450427500e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.785223941225931754139821805438e-01;5.214776058774079903201936758705e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.600000000000000000000000000000e+03;2.939175395826983390179520938545e+02;2.420836478348485698575132119004e+00;nan;1.042955211754814870417362726585e+00;1.042955211754936994950071493804e+00;nan;nan;2.262881871880544168863097498345e-04;nan;1.000000000000000000000000000000e+00;nan;2.739033490820962741738031631655e-04;2.977210172073540661585866473615e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.786403983446863574791052542423e-01;5.213596016553148082550706021721e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.601000000000000000000000000000e+03;2.939719925293186975068238098174e+02;2.420902597813655354741513292538e+00;nan;1.042719203310628506287116579188e+00;1.042719203310745079704702220624e+00;nan;nan;2.263968179767439207507317977530e-04;nan;1.000000000000000000000000000000e+00;nan;2.740423223883223127587960288309e-04;2.977765557014635078303399495780e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.787584324995227680332732234092e-01;5.212415675004784532120538642630e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.602000000000000000000000000000e+03;2.940264731044384234337485395372e+02;2.420968456033429472284979055985e+00;nan;1.042483135000955574156478178338e+00;1.042483135001083471848914996372e+00;nan;nan;2.265055255252298874527050465133e-04;nan;1.000000000000000000000000000000e+00;nan;2.741813662069282489866517416033e-04;2.978321223322314637016461347230e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.788764965946950002972926085931e-01;5.211235034053061099257320165634e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.603000000000000000000000000000e+03;2.940809813220826640645100269467e+02;2.421034052800547176076406685752e+00;nan;1.042247006810611109628439407970e+00;1.042247006810727238956815199344e+00;nan;nan;2.266143099114148180654726427719e-04;nan;1.000000000000000000000000000000e+00;nan;2.743204805737158480556658890492e-04;2.978877171139233226426767942030e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.789945906377977569157167181402e-01;5.210054093622032977961566757585e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.604000000000000000000000000000e+03;2.941355171962720760348020121455e+02;2.421099387907537092701204528566e+00;nan;1.042010818724405485369288726361e+00;1.042010818724521614697664517735e+00;nan;nan;2.267231712132823932999425853296e-04;nan;1.000000000000000000000000000000e+00;nan;2.744596655244668716340517011787e-04;2.979433400608115789509611204267e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.791127146364276279122407231625e-01;5.208872853635734267996326707362e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.605000000000000000000000000000e+03;2.941900807410453353440971113741e+02;2.421164461146819490977577515878e+00;nan;1.041774570727145743376240716316e+00;1.041774570727250992518975181156e+00;nan;nan;2.268321095089355018958876542001e-04;nan;1.000000000000000000000000000000e+00;nan;2.745989210949990769021489267487e-04;2.979989911871758323513859068044e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.792308685981830351785504262807e-01;5.207691314018180195333229676180e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.606000000000000000000000000000e+03;2.942446719704355473368195816875e+02;2.421229272310561508874116043444e+00;nan;1.041538262803634928843621310079e+00;1.041538262803745729101478900702e+00;nan;nan;2.269411248765596759036783369723e-04;nan;1.000000000000000000000000000000e+00;nan;2.747382473211064228026112576941e-04;2.980546705073031432675634277984e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.793490525306643434966247241391e-01;5.206509474693367112152486697596e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.607000000000000000000000000000e+03;2.942992908984919608883501496166e+02;2.421293821191139450377249886515e+00;nan;1.041301894938672312207472714363e+00;1.041301894938777561350207179203e+00;nan;nan;2.270502173944893083319673809939e-04;nan;1.000000000000000000000000000000e+00;nan;2.748776442386909632346891907417e-04;2.981103780354875443237006038544e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.794672664414739160498868386640e-01;5.205327335585271386619865552348e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.608000000000000000000000000000e+03;2.943539375392716124224534723908e+02;2.421358107580559693161603718181e+00;nan;1.041065467117053167100948485313e+00;1.041065467117158638288287875184e+00;nan;nan;2.271593871411321926764848022628e-04;nan;1.000000000000000000000000000000e+00;nan;2.750171118836058545796541263684e-04;2.981661137860304400248878664570e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.795855103382159478897506232897e-01;5.204144896617850513109715393512e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.609000000000000000000000000000e+03;2.944086119068295488432340789586e+02;2.421422131270620781151592382230e+00;nan;1.040828979323569214443523378577e+00;1.040828979323674019497047993354e+00;nan;nan;2.272686341949992300595639882488e-04;nan;1.000000000000000000000000000000e+00;nan;2.751566502917091321285536498209e-04;2.982218777732406955749411281431e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.797037842284966324690742567327e-01;5.202962157715043112204966746503e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.610000000000000000000000000000e+03;2.944633140152393480093451216817e+02;2.421485892053248711874857690418e+00;nan;1.040592431543007734262573649175e+00;1.040592431543107210245580063201e+00;nan;nan;2.273779586347310192884219048892e-04;nan;1.000000000000000000000000000000e+00;nan;2.752962594989341832234230889043e-04;2.982776700114342371961129174451e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.798220881199241616421602429909e-01;5.201779118800767820474106883921e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.611000000000000000000000000000e+03;2.945180438785715750782401300967e+02;2.421549389720030198702716006665e+00;nan;1.040355823760152453871796751628e+00;1.040355823760246156695075114840e+00;nan;nan;2.274873605390524016790776418162e-04;nan;1.000000000000000000000000000000e+00;nan;2.754359395411815438804714606391e-04;2.983334905149340965380133638973e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.799404220201085036201504863129e-01;5.200595779798924400694204450701e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.612000000000000000000000000000e+03;2.945728015109098123502917587757e+02;2.421612624062685625858648563735e+00;nan;1.040119155959783991960421190015e+00;1.040119155959883689988032529072e+00;nan;nan;2.275968399868173199212390001023e-04;nan;1.000000000000000000000000000000e+00;nan;2.755756904544259095445057905494e-04;2.983893392980707659489780780859e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.800587859366615695044799849711e-01;5.199412140633393741850909464119e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.613000000000000000000000000000e+03;2.946275869263437812151096295565e+02;2.421675594872434889026635573828e+00;nan;1.039882428126677638147157267667e+00;1.039882428126771340970435630879e+00;nan;nan;2.277063970569594326693457775335e-04;nan;1.000000000000000000000000000000e+00;nan;2.757155122745855429372552336531e-04;2.984452163751821096582261816366e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.801771798771973243091792937776e-01;5.198228201228035638692404063477e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.614000000000000000000000000000e+03;2.946824001389781528814637567848e+02;2.421738301940664861433560872683e+00;nan;1.039645640245606239560061112570e+00;1.039645640245694613312821275031e+00;nan;nan;2.278160318285384099753348996487e-04;nan;1.000000000000000000000000000000e+00;nan;2.758554050376525409483952078205e-04;2.985011217606130529134134121705e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.802956038493316204274208303104e-01;5.197043961506693232621501010726e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
