ITERATIONS,ReturnsStd,NormDeltaOmega,ConfortViolation,DeltaOmega,Traj,ReturnsMean,NormDeltaVar,RewardMean,RewardStd,TimestepsStd,TimestepsMean,OmegaBefore,Wins,Omega
1082,10.1415391559615,0.0010747338621186486,0,-0.0010747338621186486,250,-91.65884387022497,0.0018404501290197738,-17.049636136574588,8.154037341302105,0.4843800161030593,5.376,24.833178412984573,0.0,24.832103679122454
1083,10.055871174022638,0.0036757038445323076,0,0.0036757038445323076,250,-91.41306007948718,0.0018517022492756962,-17.0419575092258,8.161592819215166,0.48114862568649197,5.364,24.832103679122454,0.0,24.835779382966987
1084,10.038106807305128,0.033646690465317874,0,0.033646690465317874,250,-91.26749614410738,0.0018615023340545604,-17.027517937333464,8.158689192435935,0.48,5.36,24.835779382966987,0.0,24.869426073432304
1085,10.321577807780958,0.032648175974113514,0,0.032648175974113514,250,-92.58763462754955,0.001874244486664665,-17.145858264361028,8.177554171213393,0.4898979485566356,5.4,24.869426073432304,0.0,24.902074249406418
1086,10.095457170103671,0.036543671596572125,0,0.036543671596572125,250,-92.05830663185024,0.0018879768404700486,-17.175057207434744,8.229006756689666,0.48,5.36,24.902074249406418,0.0,24.93861792100299
1087,9.875627251444289,0.0439870583923927,0,0.0439870583923927,250,-91.7560585497097,0.0018973610074020679,-17.2214824605311,8.281892322417312,0.4694848240358787,5.328,24.93861792100299,0.0,24.982604979395383
1088,10.461774348526983,0.0438518265592478,0,0.0438518265592478,250,-93.97550676375458,0.0019166221407082545,-17.377127729984206,8.280325018756422,0.4914631217090455,5.408,24.982604979395383,0.0,25.02645680595463
1089,10.410127532006127,0.03665233349916974,0,0.03665233349916974,250,-93.8510728854648,0.0019324547565687088,-17.444437339305725,8.338991316030716,0.48538644398046393,5.38,25.02645680595463,0.0,25.0631091394538
1090,10.416466094687756,0.03212712460063116,0,0.03212712460063116,250,-94.08956910188049,0.001948069416499773,-17.514811820901055,8.380092014008719,0.48333839077813795,5.372,25.0631091394538,0.0,25.09523626405443
1091,10.2254380856622,0.02987548753248248,0,0.02987548753248248,250,-93.80066009336377,0.0019622628124764657,-17.552518730045616,8.425183865100882,0.4750410508577127,5.344,25.09523626405443,0.0,25.125111751586914
1092,10.318067399297155,0.03084246503033583,0,0.03084246503033583,250,-94.41160824058053,0.001979679293657279,-17.6272606871883,8.449502446517306,0.4788152044369518,5.356,25.125111751586914,0.0,25.15595421661725
1093,10.355706343297008,0.02920734198289665,0,0.02920734198289665,250,-94.74891722534538,0.001997394602924907,-17.69023846627061,8.479647469635395,0.4788152044369518,5.356,25.15595421661725,0.0,25.185161558600146
1094,10.533468683838883,0.014360986076670912,0,0.014360986076670912,250,-95.60505142049506,0.0020163312143607537,-17.783677719586134,8.50526982578801,0.4843800161030593,5.376,25.185161558600146,0.0,25.199522544676817
1095,10.507491679280607,0.012619594808072065,0,0.012619594808072065,250,-95.29796397188832,0.002034611693313845,-17.779470890277672,8.518571433612996,0.48,5.36,25.199522544676817,0.0,25.21214213948489
1096,10.650655606992117,0.0008642536245488941,0,-0.0008642536245488941,250,-96.09332423637456,0.002055704044330416,-17.83469269420463,8.517862114493665,0.4872945721019269,5.388,25.21214213948489,0.0,25.21127788586034
1097,10.616123643933006,0.02578279514510129,0,-0.02578279514510129,250,-96.03957309845987,0.0020748988964575613,-17.837959342210226,8.52342070889518,0.4863578929142612,5.384,25.21127788586034,0.0,25.18549509071524
1098,10.255870909459068,0.034067805380121996,0,-0.034067805380121996,250,-94.37655868720546,0.0020914410867918583,-17.72662634996346,8.528612143805168,0.46799999999999997,5.324,25.18549509071524,0.0,25.151427285335117
1099,10.674748689630503,0.024091591778876875,0,-0.024091591778876875,250,-95.68861719017227,0.0021122556683779827,-17.70699799966178,8.441510175372681,0.49069746280167376,5.404,25.151427285335117,0.0,25.12733569355624
1100,10.480977737727533,0.021956687543582376,0,-0.021956687543582376,250,-95.02070883358016,0.00213113402146208,-17.64872006567239,8.432845394334315,0.4863578929142612,5.384,25.12733569355624,0.0,25.105379006012658
1101,10.492841000340654,0.03166684868981662,0,-0.03166684868981662,250,-94.71460413555286,0.0021478388938907804,-17.60494500660834,8.415662324732471,0.48538644398046393,5.38,25.105379006012658,0.0,25.07371215732284
1102,10.482804764662243,0.027148116668271882,0,-0.027148116668271882,250,-94.61772583758723,0.0021653553689306277,-17.547797818543625,8.376978168673691,0.4881966816765555,5.392,25.07371215732284,0.0,25.04656404065457
1103,10.54134234126025,0.039987341699980306,0,-0.039987341699980306,250,-94.7297901863154,0.002182719161150406,-17.516603214925183,8.346906300433096,0.4914631217090455,5.408,25.04656404065457,0.0,25.00657669895459
1104,10.291304192991461,0.03486888301319979,0,-0.03486888301319979,250,-93.30920387320366,0.0021990766466789304,-17.395451877927602,8.330887692911787,0.48114862568649197,5.364,25.00657669895459,0.0,24.97170781594139
1105,9.810709408529203,0.04186413956927737,0,-0.04186413956927737,250,-91.7875890240771,0.002208312250904297,-17.29231142126547,8.335133562037377,0.4616665463297075,5.308,24.97170781594139,0.0,24.929843676372112
1106,10.46908364494917,0.049576410717904196,0,-0.049576410717904196,250,-93.60559388702366,0.0022255060828485725,-17.283159875742918,8.228341545844376,0.49289349762397966,5.416,24.929843676372112,0.0,24.880267265654208
1107,10.3291305605853,0.03950883160818819,0,-0.03950883160818819,250,-93.0846943711165,0.0022430004645155022,-17.174297854449534,8.17281117494998,0.4935585071701227,5.42,24.880267265654208,0.0,24.84075843404602
1108,10.106172784198716,0.01617536097225525,0,-0.01617536097225525,250,-91.52920866529952,0.00225464505710709,-17.050895802030464,8.162570627167044,0.4822613399392492,5.368,24.84075843404602,0.0,24.824583073073764
1109,10.267970221334348,0.021166709629735436,0,-0.021166709629735436,250,-92.10815559765577,0.0022693818246255324,-17.05706585141774,8.135554233587232,0.4898979485566356,5.4,24.824583073073764,0.0,24.80341636344403
1110,9.858973878166115,0.023099561098195664,0,-0.023099561098195664,250,-90.43943615393955,0.002273927692443739,-16.96163468753555,8.152865377119596,0.47093099282166595,5.332,24.80341636344403,0.0,24.780316802345833
1111,10.077284617348674,0.009981819741707199,0,-0.009981819741707199,250,-91.55587388995578,0.0022900150063744134,-16.95479146110292,8.086572649312462,0.4898979485566356,5.4,24.780316802345833,0.0,24.770334982604126
1112,10.074058593447118,0.008662874694582712,0,-0.008662874694582712,250,-90.91481750681612,0.0023043298878283156,-16.923830511320947,8.09781094551004,0.48333839077813795,5.372,24.770334982604126,0.0,24.761672107909543
1113,9.95019300398951,0.0023867043288916534,0,0.0023867043288916534,250,-90.5843481754064,0.002317836262440219,-16.90006495809821,8.097434974010792,0.48000000000000004,5.36,24.761672107909543,0.0,24.764058812238435
1114,9.858050680306707,0.011705872866198064,0,0.011705872866198064,250,-90.30181408201908,0.002328189252799512,-16.885155961484497,8.101418532282084,0.47633601585435464,5.348,24.764058812238435,0.0,24.775764685104633
1115,10.135178992781738,0.01470432515358766,0,0.01470432515358766,250,-91.19969458666007,0.002345976923809324,-16.939022025754095,8.094319788772504,0.4863578929142612,5.384,24.775764685104633,0.0,24.79046901025822
1116,10.382475516715473,0.02251285622578081,0,0.02251285622578081,250,-92.59368537541364,0.0023667249461242017,-17.008391876453643,8.071738548486573,0.4968541033341679,5.444,24.79046901025822,0.0,24.812981866484
1117,10.245029276413343,0.04141049015309051,0,0.04141049015309051,250,-91.87586098265895,0.002385690325774203,-17.01404833012203,8.115096100078624,0.4898979485566356,5.4,24.812981866484,0.0,24.854392356637092
1118,10.209277297933058,0.04130441479681224,0,0.04130441479681224,250,-91.99294715402088,0.0024052536039972762,-17.099060809297562,8.17403148334958,0.48538644398046393,5.38,24.854392356637092,0.0,24.895696771433904
1119,10.329634240996585,0.038647308995759744,0,0.038647308995759744,250,-92.66931801078455,0.002424286989965976,-17.186446218617316,8.204293393130847,0.4881966816765555,5.392,24.895696771433904,0.0,24.934344080429664
1120,10.356204868352524,0.05123331500082884,0,0.05123331500082884,250,-93.22276032628046,0.0024426434292180678,-17.26347413449638,8.233790389588929,0.4898979485566356,5.4,24.934344080429664,0.0,24.985577395430493
1121,10.47451303051636,0.04111190898132122,0,0.04111190898132122,250,-93.78014940456633,0.0024661989973065717,-17.379568088318443,8.293215002507363,0.48906441293555597,5.396,24.985577395430493,0.0,25.026689304411814
1122,10.095631018561757,0.03973048296221293,0,0.03973048296221293,250,-92.72269751089463,0.002488217681527754,-17.402908691984727,8.368906904593667,0.4694848240358787,5.328,25.026689304411814,0.0,25.066419787374027
1123,10.326471427203645,0.045819443914261626,0,0.045819443914261626,250,-93.73386734879075,0.002514505059567403,-17.50072205914689,8.388856855758299,0.4788152044369518,5.356,25.066419787374027,0.0,25.11223923128829
1124,10.653347052975976,0.04187439498552692,0,0.04187439498552692,250,-95.63649449434774,0.0025485117031482847,-17.64510968530401,8.396856292520752,0.4935585071701227,5.42,25.11223923128829,0.0,25.154113626273816
1125,10.588475646854944,0.026234485388105355,0,0.026234485388105355,250,-95.60964697376345,0.002574943051849916,-17.718615080386108,8.454546828419792,0.48906441293555597,5.396,25.154113626273816,0.0,25.18034811166192
1126,10.471498275988344,0.03975107823978874,0,0.03975107823978874,250,-95.07577150165834,0.002598545364019163,-17.738017071204915,8.498756227277736,0.48,5.36,25.18034811166192,0.0,25.22009918990171
1127,10.768349251922723,0.038901820392588604,0,0.038901820392588604,250,-96.61166202436853,0.00262892630926701,-17.864582474920216,8.512900974258114,0.4914631217090455,5.408,25.22009918990171,0.0,25.2590010102943
1128,10.548474462773658,0.010379906917801662,0,0.010379906917801662,250,-95.95421656049909,0.0026591351484570223,-17.915275683438963,8.587307170856946,0.4788152044369518,5.356,25.2590010102943,0.0,25.2693809172121
1129,10.355239309402787,0.005724249907331114,0,-0.005724249907331114,250,-95.49426553304185,0.0026917943180653,-17.909652200495472,8.608547825928538,0.47093099282166595,5.332,25.2693809172121,0.0,25.26365666730477
1130,10.718255251058213,0.0007942225520416457,0,0.0007942225520416457,250,-96.60303577461639,0.002725317569078639,-17.92929394480631,8.56297350592854,0.4872945721019269,5.388,25.26365666730477,0.0,25.26445088985681
1131,10.67933297869296,0.014338208635720662,0,-0.014338208635720662,250,-96.40557355288416,0.00275562052637947,-17.932584366235893,8.576180199582023,0.4843800161030593,5.376,25.26445088985681,0.0,25.25011268122109
1132,10.559631217706086,0.021977634005988733,0,-0.021977634005988733,250,-95.63563664680194,0.0027800426830032737,-17.882504982573288,8.579882629002881,0.47633601585435464,5.348,25.25011268122109,0.0,25.2281350472151
1133,10.208767692547985,0.03417898669881936,0,-0.03417898669881936,250,-94.68713495012896,0.002802241213581416,-17.811725912364366,8.577311319379195,0.46491289506745237,5.316,25.2281350472151,0.0,25.193956060516282
1134,10.692012647381468,0.03215287938890654,0,-0.03215287938890654,250,-96.14220515471135,0.002829928491687607,-17.804112065687285,8.491742290797777,0.4898979485566356,5.4,25.193956060516282,0.0,25.161803181127375
1135,10.513142469510669,0.03610346810445719,0,-0.03610346810445719,250,-95.11899293405607,0.0028541937994749707,-17.719633557014916,8.482329950846562,0.4822613399392492,5.368,25.161803181127375,0.0,25.125699713022918
1136,10.649492918216092,0.02962236994432743,0,-0.02962236994432743,250,-95.82200899874822,0.0028871445057589078,-17.679337453643587,8.412878923653466,0.4935585071701227,5.42,25.125699713022918,0.0,25.09607734307859
1137,10.140956077320212,0.026053816414435715,0,-0.026053816414435715,250,-93.61259226359515,0.002906889091537632,-17.54358925479669,8.428608514050797,0.47233886141201636,5.336,25.09607734307859,0.0,25.070023526664155
1138,10.379875370372824,0.026671549780203918,0,-0.026671549780203918,250,-94.18431924892919,0.0029248889074761936,-17.532449599577284,8.388661485859515,0.48333839077813795,5.372,25.070023526664155,0.0,25.04335197688395
1139,10.521160001698354,0.030506374426817473,0,-0.030506374426817473,250,-94.4608110978359,0.0029526272979584992,-17.492742795895538,8.342853519173659,0.4898979485566356,5.4,25.04335197688395,0.0,25.012845602457134
1140,10.550367506327145,0.024020963802431794,0,-0.024020963802431794,250,-94.5186006372149,0.0029806784799376227,-17.438856206128214,8.298421267977245,0.4935585071701227,5.42,25.012845602457134,0.0,24.9888246386547
1141,10.406242877292058,0.02320170195683602,0,-0.02320170195683602,250,-93.58251006844087,0.0030043516596244993,-17.381595480765395,8.305242757713335,0.4863578929142612,5.384,24.9888246386547,0.0,24.965622936697866
1142,10.53723643932102,0.023429489698195027,0,-0.023429489698195027,250,-94.41144912692624,0.00303183007688573,-17.36781624851476,8.249986867231422,0.4958870839213299,5.436,24.965622936697866,0.0,24.94219344699967
1143,10.201267908131783,0.02255520457742577,0,-0.02255520457742577,250,-92.48615317330321,0.0030502269319503724,-17.254879323377462,8.267080811052422,0.48000000000000004,5.36,24.94219344699967,0.0,24.919638242422245
1144,10.212382934283976,0.016163991292938107,0,-0.016163991292938107,250,-92.2984238988075,0.003066036783243028,-17.219855205001398,8.25058116284198,0.48000000000000004,5.36,24.919638242422245,0.0,24.903474251129307
1145,10.359594362865645,0.014335601007125831,0,-0.014335601007125831,250,-92.85610368837858,0.003090437408062086,-17.208321662041993,8.211530173618288,0.48906441293555597,5.396,24.903474251129307,0.0,24.88913865012218
1146,10.21381186560455,0.003557958994118593,0,0.003557958994118593,250,-92.52898040445874,0.0031154836068050646,-17.160419214476768,8.192232767155408,0.4881966816765555,5.392,24.88913865012218,0.0,24.8926966091163
1147,10.118581221813397,0.002916091257397113,0,-0.002916091257397113,250,-91.92881332045093,0.0031334815670662525,-17.163706743922877,8.227597496009732,0.4788152044369518,5.356,24.8926966091163,0.0,24.889780517858902
1148,10.249135307126426,0.005311010444419395,0,0.005311010444419395,250,-92.41846561460783,0.003153542772519127,-17.165391087408583,8.20179699087864,0.4863578929142612,5.384,24.889780517858902,0.0,24.895091528303322
1149,10.198902894247539,0.0037439672514985034,0,-0.0037439672514985034,250,-92.35532934259612,0.0031777326115584657,-17.179190725929338,8.216093767907912,0.4843800161030593,5.376,24.895091528303322,0.0,24.891347561051823
1150,10.249424625177271,0.0008194789453845885,0,-0.0008194789453845885,250,-92.48019233314635,0.003202126800808704,-17.176855931119302,8.20731416415501,0.4863578929142612,5.384,24.891347561051823,0.0,24.89052808210644
1151,10.475091388903916,0.004013069516492607,0,0.004013069516492607,250,-93.80822515034042,0.003236758045218396,-17.21883721555441,8.168055346294137,0.49728864857344174,5.448,24.89052808210644,0.0,24.89454115162293
1152,10.431413503601018,0.003910622916080797,0,0.003910622916080797,250,-93.43572290520738,0.0032741293833888543,-17.213655656817867,8.184004004247313,0.494788843851597,5.428,24.89454115162293,0.0,24.898451774539012
1153,10.262596708883157,0.026127882091557808,0,0.026127882091557808,250,-92.83121539737671,0.003302528315608829,-17.190965814329022,8.199421130720918,0.4898979485566356,5.4,24.898451774539012,0.0,24.92457965663057
1154,10.296687489942553,0.03097806497057931,0,0.03097806497057931,250,-92.97682772252246,0.0033375281019540188,-17.24347695150639,8.23191460466423,0.4881966816765555,5.392,24.92457965663057,0.0,24.95555772160115
1155,10.118170703837261,0.03800303192613441,0,0.03800303192613441,250,-92.46612186961816,0.0033579437284864825,-17.27692860045182,8.285438739518037,0.4775939698111776,5.352,24.95555772160115,0.0,24.993560753527284
