ITERATIONS,ReturnsMean,NormDeltaOmega,TimestepsStd,NormDeltaVar,TimestepsMean,DeltaOmega,Wins,OmegaBefore,Omega,RewardMean,ReturnsStd,Traj,ConfortViolation,RewardStd
1796,-78.87306314415629,0.03691372398468218,0.33849076796864047,0.11685959165010315,5.132,0.03691372398468218,0.0,24.0724964991912,24.109410223175882,-15.368874346094366,6.505144411949763,250,0,7.564553044943273
1797,-79.82603078546674,0.04070519417080121,0.36660605559646725,0.11475640036695588,5.16,0.04070519417080121,0.0,24.109410223175882,24.150115417346683,-15.470161004935417,7.007350183839902,250,0,7.5887688245376115
1798,-79.74186221376019,0.041430597380269774,0.34278856457005685,0.10522997971235426,5.136,0.041430597380269774,0.0,24.150115417346683,24.191546014726953,-15.526063515140228,6.660367865996278,250,0,7.638241832017141
1799,-79.91743336657998,0.04870914617807642,0.3295815528818323,0.10862527423431928,5.124,0.04870914617807642,0.0,24.191546014726953,24.24025516090503,-15.596688791291955,6.363988510985339,250,0,7.684059287756391
1800,-80.44070175736499,0.04290021675744882,0.3295815528818323,0.10860801249520147,5.124,0.04290021675744882,0.0,24.24025516090503,24.283155377662478,-15.69880986677693,6.430142311343687,250,0,7.734349953044353
1801,-80.5603022197322,0.05072922944214753,0.31536645351083237,0.11402361664801436,5.112,0.05072922944214753,0.0,24.283155377662478,24.333884607104626,-15.759057554720693,6.157392794252807,250,0,7.774983918191236
1802,-81.8853405057038,0.0512930978967745,0.35902089075706994,0.12715680488849632,5.152,0.0512930978967745,0.0,24.333884607104626,24.3851777050014,-15.893893731697167,7.098713022450676,250,0,7.803817980040458
1803,-81.26151840151137,0.04064533086630817,0.289025950392002,0.11718978451262295,5.092,0.04064533086630817,0.0,24.3851777050014,24.425823035867708,-15.958664257955887,5.7959311935336055,250,0,7.89294487101158
1804,-83.4206140538661,0.03357775473195801,0.3841874542459709,0.12215422142968521,5.18,0.03357775473195801,0.0,24.425823035867708,24.459400790599666,-16.104365647464498,7.611366107310606,250,0,7.880759553254808
1805,-82.56343953311334,0.01879097640133054,0.32496153618543844,0.09948691636305634,5.12,0.01879097640133054,0.0,24.459400790599666,24.478191767000997,-16.1256717838112,6.555121859604415,250,0,7.9481500543174715
1806,-83.06337401300712,0.013409487671438569,0.34278856457005685,0.10571988824364403,5.136,0.013409487671438569,0.0,24.478191767000997,24.491601254672435,-16.17277531405902,6.908012766689041,250,0,7.956168641775898
1807,-83.14297097607994,0.009982433015203185,0.33849076796864047,0.09270880368421652,5.132,0.009982433015203185,0.0,24.491601254672435,24.50158368768764,-16.200890681231474,6.81556499429103,250,0,7.973818303059848
1808,-82.97679412560348,0.013105737952976426,0.32496153618543844,0.09460478388544839,5.12,0.013105737952976426,0.0,24.50158368768764,24.514689425640615,-16.206405102656927,6.512806331954582,250,0,7.988130793073141
1809,-83.67260475474502,0.007119329825417964,0.35509998591945907,0.09793087557905959,5.148,0.007119329825417964,0.0,24.514689425640615,24.521808755466033,-16.253419727028948,7.1998746965864795,250,0,7.984380321418944
1810,-82.55538380027674,0.024883509040378726,0.289025950392002,0.0957781947488122,5.092,0.024883509040378726,0.0,24.521808755466033,24.54669226450641,-16.212761940352852,5.7762434697915115,250,0,8.018697227567467
1811,-84.30844952868475,0.02360398322275259,0.3702755730533679,0.09675388889864432,5.164,0.02360398322275259,0.0,24.54669226450641,24.570296247729164,-16.326190845988528,7.438041316386437,250,0,8.004451800304913
1812,-83.96678720289023,0.02625001133025151,0.34278856457005685,0.0948760973752929,5.136,0.02625001133025151,0.0,24.570296247729164,24.596546259059416,-16.348673520811964,6.953524450807533,250,0,8.042239132325792
1813,-83.87791782975987,0.010457260637029009,0.32022492095400695,0.09074478799185473,5.116,0.010457260637029009,0.0,24.596546259059416,24.607003519696445,-16.395214587521476,6.524843687368302,250,0,8.08504411470035
1814,-84.55764874577508,0.0012774097260930262,0.3510897321198671,0.08618008550356426,5.144,-0.0012774097260930262,0.0,24.607003519696445,24.60572610997035,-16.438112120096243,7.145675754842011,250,0,8.078600394241874
1815,-84.04485007981427,0.010176609959760441,0.32496153618543844,0.07737856868012558,5.12,-0.010176609959760441,0.0,24.60572610997035,24.59554950001059,-16.415009781213723,6.602413128650715,250,0,8.090871024878629
1816,-84.41315306502915,0.01709945672670088,0.3510897321198671,0.09048539788841445,5.144,-0.01709945672670088,0.0,24.59554950001059,24.57845004328389,-16.410021979982343,7.177501819450716,250,0,8.065012763324502
1817,-83.94127113341987,0.013561965491856398,0.33849076796864047,0.09791831948408915,5.132,-0.013561965491856398,0.0,24.57845004328389,24.564888077792034,-16.356444102381108,6.959552766334876,250,0,8.05019473975552
1818,-83.92075263511418,0.009905799259225745,0.3427885645700568,0.11390798972289362,5.136,-0.009905799259225745,0.0,24.564888077792034,24.55498227853281,-16.339710404033134,6.970977041355557,250,0,8.037924452929438
1819,-83.84577212365603,0.002845731803631679,0.34698703145794946,0.13242618094354727,5.14,-0.002845731803631679,0.0,24.55498227853281,24.552136546729177,-16.312407027948645,7.032634850996623,250,0,8.020919538150777
1820,-83.47164052527451,0.002387738494537217,0.32496153618543844,0.12028943129915813,5.12,-0.002387738494537217,0.0,24.552136546729177,24.54974880823464,-16.303054790092677,6.63572088629252,250,0,8.035667975594862
1821,-84.08733005571314,0.01503331351387871,0.35902089075707,0.1446768995953457,5.152,0.01503331351387871,0.0,24.54974880823464,24.564782121748518,-16.321298535658606,7.2725211676356585,250,0,8.01369222795278
1822,-84.02524566435483,0.008140390221146987,0.3427885645700568,0.13868790333150366,5.136,-0.008140390221146987,0.0,24.564782121748518,24.55664173152737,-16.36005562000678,6.996707410070497,250,0,8.048110424946868
1823,-82.77827034580874,0.004982694505660135,0.27738781516137295,0.11750492518625047,5.084,-0.004982694505660135,0.0,24.55664173152737,24.55165903702171,-16.282114544808955,5.586314930207321,250,0,8.0606861922894
1824,-84.35687107384119,0.003005134764354267,0.3702755730533679,0.14008025214831896,5.164,0.003005134764354267,0.0,24.55165903702171,24.554664171786065,-16.33556759756801,7.5375353751801795,250,0,8.009343489876505
1825,-83.78715405537288,0.003903109833895968,0.33849076796864047,0.1465223305089531,5.132,-0.003903109833895968,0.0,24.554664171786065,24.55076106195217,-16.326413494811554,6.851457729341877,250,0,8.035460350136585
1826,-83.43151446460953,0.01746642135286436,0.32022492095400695,0.1521777088748109,5.116,-0.01746642135286436,0.0,24.55076106195217,24.533294640599305,-16.30795826126066,6.443205723777049,250,0,8.041795080211688
1827,-82.86958373929563,0.0054219930673511385,0.30526054445342266,0.13397225872642157,5.104,0.0054219930673511385,0.0,24.533294640599305,24.538716633666656,-16.236203710677046,6.137553323239167,250,0,8.018167940948715
1828,-83.38678369668082,0.0033080746847495845,0.32496153618543844,0.130881854966693,5.12,-0.0033080746847495845,0.0,24.538716633666656,24.535408558981906,-16.286481190757975,6.528535384762007,250,0,8.02741266976114
1829,-82.61218152036038,0.01777935679598386,0.27738781516137295,0.12255756280806286,5.084,-0.01777935679598386,0.0,24.535408558981906,24.517629202185923,-16.249445617694803,5.610678535865087,250,0,8.044581751167732
1830,-83.2540489797102,0.004019309616296596,0.3340898082851376,0.12570799878952257,5.128,-0.004019309616296596,0.0,24.517629202185923,24.513609892569626,-16.23518895860183,6.690348493247959,250,0,7.994413211574941
1831,-82.90650370625941,0.009832085460502071,0.3153664535108324,0.12084181786052196,5.112,-0.009832085460502071,0.0,24.513609892569626,24.503777807109124,-16.218017156936508,6.39117235394988,250,0,8.001206939325352
1832,-83.1149216062453,0.0030233884124939436,0.33408980828513757,0.11958607623230837,5.128,-0.0030233884124939436,0.0,24.503777807109124,24.50075441869663,-16.208058035539256,6.71404590119837,250,0,7.981427566502921
1833,-82.33131823265035,0.006326595150191849,0.28329489935401236,0.10965421812003723,5.088,-0.006326595150191849,0.0,24.50075441869663,24.494427823546438,-16.181469778429705,5.70266064739702,250,0,8.006920674862881
1834,-83.21861561878227,0.006685467914770982,0.3427885645700568,0.10617960740938824,5.136,-0.006685467914770982,0.0,24.494427823546438,24.487742355631667,-16.203001483407764,6.937453282028871,250,0,7.970721033480247
1835,-82.20824338098922,0.012619834694550747,0.28329489935401236,0.09912606196551364,5.088,-0.012619834694550747,0.0,24.487742355631667,24.475122520937116,-16.15728053871643,5.718697507428223,250,0,7.994839639991494
1836,-82.26997128909879,0.02450642220971133,0.2945912422323515,0.08968307288001237,5.096,-0.02450642220971133,0.0,24.475122520937116,24.450616098727405,-16.14402890288438,5.9539244166503185,250,0,7.980572386229609
1837,-82.09667355766054,0.011095622872655753,0.30526054445342266,0.08586314121567946,5.104,-0.011095622872655753,0.0,24.450616098727405,24.43952047585475,-16.084771465058882,6.104230184213721,250,0,7.9437406549449605
1838,-82.45857184889157,0.027259404091410033,0.3295815528818323,0.09223189342248786,5.124,-0.027259404091410033,0.0,24.43952047585475,24.41226107176334,-16.09261745684847,6.585608695164272,250,0,7.928066388292324
1839,-81.55401122647166,0.02255656519782434,0.2945912422323515,0.09047413765340964,5.096,-0.02255656519782434,0.0,24.41226107176334,24.389704506565515,-16.003534385100405,5.866401982872071,250,0,7.911189941253641
1840,-81.58376857934127,0.0052064041820969464,0.31038041175306147,0.08768467811662622,5.108,-0.0052064041820969464,0.0,24.389704506565515,24.384498102383418,-15.971763621640813,6.150713235175439,250,0,7.884136057051662
1841,-82.10564249100668,0.0015036508540759996,0.34278856457005685,0.08836995954963646,5.136,0.0015036508540759996,0.0,24.384498102383418,24.386001753237494,-15.986301108062046,6.818840274192893,250,0,7.86458492398153
1842,-81.93984262745217,0.006811058035445683,0.33408980828513757,0.08294951508789404,5.128,0.006811058035445683,0.0,24.386001753237494,24.39281281127294,-15.97890846869192,6.602867369537563,250,0,7.868667137942073
1843,-81.97194583634057,0.0027373237199341816,0.3295815528818323,0.09871761554147171,5.124,-0.0027373237199341816,0.0,24.39281281127294,24.390075487553005,-15.997647509043828,6.518193086038664,250,0,7.881218682041656
1844,-82.66123640076557,0.012071505498330026,0.3702755730533679,0.106774047944268,5.164,0.012071505498330026,0.0,24.390075487553005,24.402146993051335,-16.007210766995655,7.3374504669064535,250,0,7.8480457585005565
1845,-81.84859140123457,0.003293925371764317,0.31536645351083237,0.10021797589411753,5.112,0.003293925371764317,0.0,24.402146993051335,24.4054409184231,-16.01107030540582,6.317152590680075,250,0,7.89929775488421
1846,-81.27560452763205,0.005214034296095349,0.27738781516137295,0.08723239570550205,5.084,0.005214034296095349,0.0,24.4054409184231,24.410654952719195,-15.986546917315513,5.509893754584058,250,0,7.914326750601157
1847,-82.37516666351765,0.012382703038952059,0.3427885645700568,0.09031654258468372,5.136,0.012382703038952059,0.0,24.410654952719195,24.423037655758147,-16.038778555980848,6.84956863201147,250,0,7.8901409824511655
1848,-82.50906541401767,0.0188563783945348,0.3469870314579495,0.09718691997617984,5.14,0.0188563783945348,0.0,24.423037655758147,24.441894034152682,-16.05234735681277,6.923642156440878,250,0,7.893064116695438
1849,-82.4360988563432,0.008060748866814293,0.3415025622158639,0.1022951310728565,5.124,0.008060748866814293,0.0,24.441894034152682,24.449954783019496,-16.088231626920997,6.859546753915739,250,0,7.925842689571842
1850,-82.72945725844755,0.009420236133337312,0.33849076796864047,0.11735453310329247,5.132,-0.009420236133337312,0.0,24.449954783019496,24.44053454688616,-16.120315132199444,6.804148593754977,250,0,7.933935579859861
1851,-82.38239883852818,0.009244267605765799,0.32496153618543844,0.11680106393520467,5.12,-0.009244267605765799,0.0,24.44053454688616,24.431290279280393,-16.090312273150033,6.52190569271716,250,0,7.930988850925261
1852,-82.01085210172955,0.00859991432258056,0.31038041175306147,0.11657510449971477,5.108,-0.00859991432258056,0.0,24.431290279280393,24.422690364957813,-16.055374334716046,6.10935678873471,250,0,7.925022228618054
1853,-81.84968413989932,0.015235030279935557,0.3052605444534226,0.10830396531207533,5.104,-0.015235030279935557,0.0,24.422690364957813,24.407455334677877,-16.03638012145363,6.049128237006194,250,0,7.919526858160007
1854,-81.92912313525848,0.008882683848739248,0.3202249209540069,0.0992112558784076,5.116,-0.008882683848739248,0.0,24.407455334677877,24.398572650829138,-16.014293028783904,6.303947090700024,250,0,7.897513147194715
1855,-82.38811099191402,0.00831188458051102,0.3510897321198671,0.1078871248735787,5.144,-0.00831188458051102,0.0,24.398572650829138,24.390260766248627,-16.016351281476283,6.97562252812181,250,0,7.871532347054451
1856,-80.99332567185806,0.008740432907959672,0.26499811320083017,0.09679884524988956,5.076,-0.008740432907959672,0.0,24.390260766248627,24.381520333340667,-15.956131929050052,5.289820876020278,250,0,7.906846579713423
1857,-81.25059588047306,0.017938174188696365,0.289025950392002,0.08809014518191739,5.092,-0.017938174188696365,0.0,24.381520333340667,24.36358215915197,-15.956519222402411,5.760796591503241,250,0,7.891862503334284
1858,-81.41904879516575,0.008303382614602839,0.32022492095400695,0.08787745247410814,5.116,0.008303382614602839,0.0,24.36358215915197,24.371885541766574,-15.914591242213792,6.34647661811159,250,0,7.8480766770822195
1859,-81.38796532396262,0.005483332717837186,0.30526054445342266,0.08839300404056939,5.104,-0.005483332717837186,0.0,24.371885541766574,24.366402209048736,-15.945917970995811,6.0786549310058575,250,0,7.874901906866025
1860,-81.02917287309477,0.0008648954604879577,0.28902595039200196,0.07855418828347747,5.092,-0.0008648954604879577,0.0,24.366402209048736,24.36553731358825,-15.913034735486008,5.712036589847688,250,0,7.870247965699439
1861,-80.72638122306563,0.003716416406110312,0.26499811320083017,0.08184969460595988,5.076,0.003716416406110312,0.0,24.36553731358825,24.36925372999436,-15.903542400131133,5.211241421767239,250,0,7.881072585415555
1862,-81.39332755926397,0.006422695716825189,0.30526054445342266,0.08288009083228373,5.104,-0.006422695716825189,0.0,24.36925372999436,24.362831034277534,-15.946968565686511,6.039617049054076,250,0,7.875653106198232
1863,-81.04439618184732,0.007474189086902783,0.289025950392002,0.062749869401142,5.092,-0.007474189086902783,0.0,24.362831034277534,24.35535684519063,-15.916024387636943,5.66943298291345,250,0,7.871880615420514
1864,-80.93208146741884,0.01117603101249287,0.289025950392002,0.08221095789018085,5.092,-0.01117603101249287,0.0,24.35535684519063,24.344180814178138,-15.893967295251148,5.732932842354863,250,0,7.86065033762758
1865,-80.86534894156284,0.001456312578607566,0.2945912422323515,0.08566710150657618,5.096,0.001456312578607566,0.0,24.344180814178138,24.345637126756746,-15.86839657409004,5.808724217320088,250,0,7.844450442656375
1866,-81.0619636801985,0.005065699158787851,0.30526054445342266,0.0683858131836868,5.104,0.005065699158787851,0.0,24.345637126756746,24.350702825915533,-15.882046175587478,6.016758358638878,250,0,7.84347725661888
1867,-80.90754555487847,0.007749708701489055,0.28329489935401236,0.05867958342859911,5.088,-0.007749708701489055,0.0,24.350702825915533,24.342953117214044,-15.901640242704104,5.65442704380545,250,0,7.86860384191215
1868,-81.7131466348661,0.01948564554315979,0.3427885645700568,0.05434193898901931,5.136,-0.01948564554315979,0.0,24.342953117214044,24.323467471670885,-15.9098805753244,6.7619210331490365,250,0,7.826784517000189
1869,-80.36544160303939,0.01818022396716401,0.2712931993250107,0.053417356153106034,5.08,-0.01818022396716401,0.0,24.323467471670885,24.30528724770372,-15.81996881949594,5.4214419889213135,250,0,7.8355049468086415
1870,-80.70896759448765,0.03178076759579085,0.3052605444534226,0.07863410769949752,5.104,-0.03178076759579085,0.0,24.30528724770372,24.27350648010793,-15.812885500487395,6.055207702351218,250,0,7.809057738722194
