ITERATIONS,Traj,DeltaOmega,OmegaBefore,NormDeltaOmega,RewardStd,TimestepsMean,ReturnsMean,ReturnsStd,TimestepsStd,RewardMean,ConfortViolation,Wins,NormDeltaVar,Omega
600,250,-0.0004080941642925495,23.05973750036788,0.0004080941642925495,6.426328399468547,5.544,-75.89261928398678,8.24962294635606,0.4980602373207482,-13.689144892494006,0,0.0,0.007312663516696106,23.059329406203588
601,250,-0.00473242899883175,23.059329406203588,0.00473242899883175,6.411750675792414,5.568,-76.24965879722856,8.214811616076522,0.495354418573207,-13.694263433410303,0,0.0,0.005858693560361262,23.054596977204756
602,250,-0.020980194974782762,23.054596977204756,0.020980194974782762,6.405409542458679,5.572,-76.26321824403618,8.237963722140902,0.49478884385159694,-13.686866160092642,0,0.0,0.00456027217571322,23.033616782229974
603,250,-0.03670289976509267,23.033616782229974,0.03670289976509267,6.42242565925187,5.508,-75.0594675934069,8.336714611210937,0.49993599590347565,-13.627354319790651,0,0.0,0.0034239542352477092,22.99691388246488
604,250,-0.035177859189875704,22.99691388246488,0.035177859189875704,6.374780811446716,5.532,-75.02320067422622,8.633205214737364,0.5224710518296684,-13.561677634531131,0,0.0,0.03167779454265969,22.961736023275005
605,250,-0.03879348818889028,22.961736023275005,0.03879348818889028,6.333282630528892,5.556,-75.06114357503918,8.148727941214302,0.4968541033341679,-13.509925049503092,0,0.0,0.027920204230836493,22.922942535086115
606,250,-0.030314710238446452,22.922942535086115,0.030314710238446452,6.3077113206162565,5.536,-74.31861533325056,8.19382864660968,0.4987023160162784,-13.424605370890637,0,0.0,0.024559554647205432,22.89262782484767
607,250,-0.02788882447580221,22.89262782484767,0.02788882447580221,6.263329510865729,5.568,-74.48354592505785,8.121736706723741,0.495354418573207,-13.377073621598035,0,0.0,0.021535021576851793,22.864739000371866
608,250,-0.01773573733200351,22.864739000371866,0.01773573733200351,6.253386418968254,5.536,-73.68130157607725,8.067907356869485,0.4987023160162784,-13.309483666198924,0,0.0,0.018845060781026705,22.847003263039863
609,250,-0.005247013892425656,22.847003263039863,0.005247013892425656,6.219399609315686,5.584,-74.3034313189667,7.960004726990757,0.49289349762397966,-13.306488416720399,0,0.0,0.016399936246837783,22.841756249147437
610,250,0.01608466121054164,22.841756249147437,0.01608466121054164,6.2254812376227235,5.552,-73.69070261796878,8.001483887827101,0.49728864857344174,-13.272821076723483,0,0.0,0.014206160216293269,22.85784091035798
611,250,0.02447148069448346,22.85784091035798,0.02447148069448346,6.245184654759164,5.544,-73.75354244424892,8.016763766035993,0.49806023732074817,-13.303308521689916,0,0.0,0.012244745311074952,22.882312391052462
612,250,0.02034086605216956,22.882312391052462,0.02034086605216956,6.281184961350961,5.52,-73.66120483822395,8.085109093021158,0.49959983987187184,-13.34442116634492,0,0.0,0.01045729098753572,22.90265325710463
613,250,0.024876116237624757,22.90265325710463,0.024876116237624757,6.281289144621681,5.548,-74.26780618477179,8.113330305315085,0.4976906669810074,-13.38641063171806,0,0.0,0.008853410073248873,22.927529373342256
614,250,0.02818876895450728,22.927529373342256,0.02818876895450728,6.30231070977477,5.552,-74.60195790859096,8.138305367493643,0.49728864857344174,-13.436952072873012,0,0.0,0.007404830691524453,22.955718142296764
615,250,0.04736085911991239,22.955718142296764,0.04736085911991239,6.326294836704725,5.544,-74.71343070583931,8.13453014184045,0.49806023732074817,-13.476448540014305,0,0.0,0.006105799742897735,23.003079001416676
616,250,0.05229360271914629,23.003079001416676,0.05229360271914629,6.378265912804017,5.532,-75.06243466137852,8.237114140443294,0.49897494927100305,-13.56876982309807,0,0.0,0.004930733719731485,23.055372604135822
617,250,0.048978739360581613,23.055372604135822,0.048978739360581613,6.407519906781308,5.568,-76.20189098329463,8.264981281686719,0.495354418573207,-13.685684443838836,0,0.0,0.003847373000533772,23.104351343496404
618,250,0.04721116621279364,23.104351343496404,0.04721116621279364,6.43751070558788,5.596,-77.17950740013784,8.30250646329411,0.49069746280167376,-13.791906254492108,0,0.0,0.002880630665164346,23.151562509709198
619,250,0.042294420309652025,23.151562509709198,0.042294420309652025,6.507669462902384,5.54,-76.76947195899315,8.464171100349683,0.4983974317750845,-13.857305407760496,0,0.0,0.0020444477444528986,23.19385693001885
620,250,0.04901791837439973,23.19385693001885,0.04901791837439973,6.56250249260141,5.492,-76.33790351634951,8.536859906484473,0.49993599590347565,-13.899836765540698,0,0.0,0.0013218438254876082,23.24287484839325
621,250,0.05236253004378,23.24287484839325,0.05236253004378,6.60465183336133,5.496,-76.91874515754243,8.52993040111736,0.4999839997439918,-13.995404868548478,0,0.0,0.00080251859080347,23.29523737843703
622,250,0.04163951508618169,23.29523737843703,0.04163951508618169,6.632516943918826,5.544,-78.328500010441,8.527992538376918,0.4980602373207482,-14.128517317900613,0,0.0,0.0007728379397616002,23.33687689352321
623,250,0.0416768860184753,23.33687689352321,0.0416768860184753,6.69418592358679,5.496,-77.95795149609114,8.726449814853947,0.4999839997439918,-14.18448899128296,0,0.0,0.001164352847149937,23.378553779541686
624,250,0.03647883950639752,23.378553779541686,0.03647883950639752,6.7340690614796745,5.484,-78.1517466440354,8.684008280343923,0.499743934430424,-14.250865544134832,0,0.0,0.0016421174033721447,23.415032619048084
625,250,0.037914945032110126,23.415032619048084,0.037914945032110126,6.773637045559587,5.468,-78.24133115679741,8.687789235028337,0.49897494927100305,-14.30894863877056,0,0.0,0.0021124087017570527,23.452947564080194
626,250,0.017524555297910638,23.452947564080194,0.017524555297910638,6.786181040633154,5.52,-79.59408370650397,8.782853374247837,0.49959983987187184,-14.419218062772458,0,0.0,0.0025771754325620098,23.470472119378105
627,250,0.010561981606016957,23.470472119378105,0.010561981606016957,6.805272622320496,5.512,-79.63067255606525,9.160823257683669,0.5233125261256414,-14.446783845439995,0,0.0,0.032042405565092046,23.48103410098412
628,250,-0.0006452559830059101,23.48103410098412,0.0006452559830059101,6.8393580286251705,5.468,-79.00240576250565,8.81870844662691,0.49897494927100305,-14.4481356551766,0,0.0,0.02836106759569762,23.480388845001116
629,250,-0.01355526379623484,23.480388845001116,0.01355526379623484,6.821542748417819,5.5,-79.53841490804031,8.774213148910741,0.5,-14.461529983280057,0,0.0,0.025053795393440187,23.46683358120488
630,250,-0.021113294375677327,23.46683358120488,0.021113294375677327,6.788622241953977,5.54,-80.08427109319405,8.79555440520734,0.49839743177508444,-14.455644601659577,0,0.0,0.02207033044392186,23.445720286829204
631,250,-0.04287433829801657,23.445720286829204,0.04287433829801657,6.783695598745399,5.52,-79.56507425072475,8.796124598222134,0.49959983987187184,-14.41396272658057,0,0.0,0.019385897556182138,23.402845948531187
632,250,-0.03886598350850079,23.402845948531187,0.03886598350850079,6.752281066952568,5.492,-78.54752493700822,8.688728802530788,0.49993599590347565,-14.302171328661364,0,0.0,0.016992910210224543,23.363979965022686
633,250,-0.05273291238330202,23.363979965022686,0.05273291238330202,6.72490044091616,5.488,-78.1371785691412,8.703714191764144,0.4998559792580259,-14.237824083298323,0,0.0,0.014841502956283226,23.311247052639384
634,250,-0.046887464237887144,23.311247052639384,0.046887464237887144,6.672299313708008,5.488,-77.52695963988113,8.625529480752691,0.4998559792580259,-14.126632587441899,0,0.0,0.012904121697644159,23.264359588401497
635,250,-0.051566935082036025,23.264359588401497,0.051566935082036025,6.623105027221829,5.508,-77.40616356733604,8.619240492688999,0.49993599590347565,-14.053406602639079,0,0.0,0.011164645959165288,23.21279265331946
636,250,-0.039716253104099764,23.21279265331946,0.039716253104099764,6.557568604921739,5.544,-77.44572278234475,8.46753808232021,0.4980602373207481,-13.96928621615165,0,0.0,0.009587155303555658,23.17307640021536
637,250,-0.03361460600282129,23.17307640021536,0.03361460600282129,6.529012109935159,5.536,-76.93044190788345,8.43828378569596,0.4987023160162784,-13.896394853302644,0,0.0,0.008180958789898062,23.13946179421254
638,250,-0.02572377748224497,23.13946179421254,0.02572377748224497,6.536531486605299,5.452,-75.14556924878349,8.43305222399619,0.4976906669810074,-13.78311981819213,0,0.0,0.006925330212092972,23.113738016730295
639,250,-0.012049689782681838,23.113738016730295,0.012049689782681838,6.449816589768022,5.58,-76.97293664469255,8.284782130726747,0.4935585071701227,-13.794433090446695,0,0.0,0.005776986907447445,23.101688326947613
640,250,-0.01848488735423004,23.101688326947613,0.01848488735423004,6.463821218852819,5.544,-76.33842223034307,8.378352104870114,0.49806023732074817,-13.76955667935481,0,0.0,0.004750518620634298,23.083203439593383
641,250,-0.022157038545302044,23.083203439593383,0.022157038545302044,6.450343293507479,5.532,-75.91352297854209,8.300719341012075,0.498974949271003,-13.722618036612815,0,0.0,0.003832138205924683,23.06104640104808
642,250,-0.010473601141747224,23.06104640104808,0.010473601141747224,6.4089404225075555,5.576,-76.39217034712269,8.202482070337101,0.494190246767376,-13.700174022080825,0,0.0,0.0030095707089051464,23.050572799906334
643,250,-0.005349229080479745,23.050572799906334,0.005349229080479745,6.427290678585769,5.52,-75.37830417878119,8.26619085186729,0.49959983987187184,-13.655489887460362,0,0.0,0.0022942585008188065,23.045223570825854
644,250,0.00812979270593317,23.045223570825854,0.00812979270593317,6.403558546346965,5.548,-75.71083536805403,8.31158534648566,0.4976906669810074,-13.646509619332017,0,0.0,0.0016774076643050323,23.053353363531787
645,250,-0.003998856647353222,23.053353363531787,0.003998856647353222,6.461980003993177,5.456,-74.38091938622395,8.294310686438006,0.4980602373207482,-13.632866456419345,0,0.0,0.001205509676568216,23.049354506884434
646,250,0.0072242770556485425,23.049354506884434,0.0072242770556485425,6.38604409368728,5.6,-76.64845762412395,8.107772322464157,0.4898979485566356,-13.68722457573642,0,0.0,0.0009204842838849109,23.056578783940083
647,250,0.010990478182566932,23.056578783940083,0.010990478182566932,6.399158198332111,5.592,-76.6288651092108,8.181974979046926,0.4914631217090455,-13.703302058156437,0,0.0,0.0009439571660026242,23.06756926212265
648,250,-0.0042308777160045,23.06756926212265,0.0042308777160045,6.408162472594237,5.6,-76.91384713284837,8.165942629459298,0.4898979485566356,-13.73461555943721,0,0.0,0.0011951160893687632,23.063338384406645
649,250,-0.0031305985511664858,23.063338384406645,0.0031305985511664858,6.428456342465071,5.536,-75.7450945367063,8.302021517221405,0.4987023160162784,-13.682278637410821,0,0.0,0.0015176218215418801,23.06020778585548
650,250,-0.00021058659003614366,23.06020778585548,0.00021058659003614366,6.388685887519941,5.624,-77.2073707128395,8.011387135936207,0.4843800161030593,-13.72819536145795,0,0.0,0.0018640600362536627,23.059997199265442
651,250,-0.0034292097374439834,23.059997199265442,0.0034292097374439834,6.413607236759451,5.568,-76.27519284743343,8.255611270618427,0.495354418573207,-13.698849290128132,0,0.0,0.0021775002053975477,23.056567989528
652,250,0.007296008323621095,23.056567989528,0.007296008323621095,6.392808270192842,5.596,-76.64338903792387,8.239909160257115,0.49069746280167376,-13.69610240134451,0,0.0,0.002494973264618771,23.06386399785162
653,250,0.00893494960000396,23.06386399785162,0.00893494960000396,6.4370934226415955,5.52,-75.4925017213015,8.352206065578786,0.49959983987187184,-13.676177848061865,0,0.0,0.0027764018439591577,23.072798947451624
654,250,0.017866971988667046,23.072798947451624,0.017866971988667046,6.458288783570743,5.488,-75.03727961036572,8.363365696636919,0.49985597925802594,-13.672973689935445,0,0.0,0.003033618818609551,23.09066591944029
655,250,0.021334123561057794,23.09066591944029,0.021334123561057794,6.43745763117572,5.572,-76.64784785082018,8.300769917074907,0.49478884385159694,-13.755895163463776,0,0.0,0.0032909273972960263,23.11200004300135
656,250,0.026382099542733073,23.11200004300135,0.026382099542733073,6.46387845006419,5.552,-76.5154900684002,8.318103600340086,0.49728864857344174,-13.781608441714733,0,0.0,0.0035289860359688785,23.13838214254408
657,250,0.03396361641351575,23.13838214254408,0.03396361641351575,6.495888364143951,5.536,-76.54008454791442,8.388489576585714,0.4987023160162784,-13.825882324406507,0,0.0,0.0037475831564874554,23.172345758957597
658,250,0.01355950168607123,23.172345758957597,0.01355950168607123,6.519339824983181,5.56,-77.35322929350028,8.422717400736962,0.49638694583963433,-13.912451311780629,0,0.0,0.003958712969710632,23.18590526064367
659,250,-0.00017927588083566093,23.18590526064367,0.00017927588083566093,6.5478981934506075,5.528,-76.97583627645179,8.475159262811543,0.49921538437832624,-13.9247171267098,0,0.0,0.004149795596968059,23.185725984762833
660,250,-0.008838237324628295,23.185725984762833,0.008838237324628295,6.537066086681635,5.544,-77.20524291994168,8.44811945821872,0.4980602373207481,-13.925909617594096,0,0.0,0.004334869412081265,23.176887747438204
661,250,-0.01803727045919601,23.176887747438204,0.01803727045919601,6.547029148395655,5.512,-76.60208985424079,8.418056717961063,0.49985597925802594,-13.89733125076937,0,0.0,0.004499985256653305,23.15885047697901
662,250,-0.016905944066312628,23.15885047697901,0.016905944066312628,6.50145123063134,5.568,-77.31709519274828,8.347254358488634,0.495354418573207,-13.88597255616887,0,0.0,0.00466336102920569,23.141944532912696
663,250,-0.012833093909403459,23.141944532912696,0.012833093909403459,6.5292252685560355,5.468,-75.4161542740896,8.379511779718085,0.498974949271003,-13.792274007697442,0,0.0,0.004801324566813514,23.129111439003292
664,250,-0.020798957967514298,23.129111439003292,0.020798957967514298,6.471855868260797,5.58,-77.23376349889959,8.297787779406304,0.4935585071701227,-13.841176254283079,0,0.0,0.004961725919350602,23.108312481035778
665,250,-0.0033750881417198286,23.108312481035778,0.0033750881417198286,6.495094447201396,5.476,-75.19768951027574,8.372774864561817,0.4994236678412428,-13.732229640298709,0,0.0,0.005082088957504299,23.10493739289406
666,250,0.009730077994621666,23.10493739289406,0.009730077994621666,6.451624584055136,5.56,-76.55089225176215,8.322202374725627,0.49638694583963433,-13.76814608844643,0,0.0,0.0052099890094217255,23.11466747088868
667,250,0.019119903480280698,23.11466747088868,0.019119903480280698,6.483346227225459,5.516,-75.94806969502106,8.346023049512599,0.499743934430424,-13.768685586479524,0,0.0,0.005329681739973617,23.13378737436896
668,250,0.009495810996693166,23.13378737436896,0.009495810996693166,6.493430757930768,5.54,-76.6020444607432,8.732476024405615,0.5219195340279955,-13.827083837679279,0,0.0,0.03381047762200742,23.143283185365654
669,250,-0.004319970652794325,23.143283185365654,0.004319970652794325,6.525928193487521,5.492,-75.91230922607082,8.415564382481389,0.49993599590347565,-13.822343267674952,0,0.0,0.03000673152268888,23.13896321471286
670,250,0.005266728421531752,23.13896321471286,0.005266728421531752,6.50585687232121,5.512,-76.12495546289497,8.456958770660842,0.4998559792580259,-13.81076840763697,0,0.0,0.026589317945990055,23.14422994313439
671,250,0.012579916377376321,23.14422994313439,0.012579916377376321,6.49832496816398,5.54,-76.65709173884152,8.385877092086464,0.4983974317750845,-13.837020169465976,0,0.0,0.023513285305833156,23.156809859511768
672,250,0.005955907230710267,23.156809859511768,0.005955907230710267,6.522985294651511,5.516,-76.41564848285485,8.383222926097963,0.49974393443042403,-13.853453314513205,0,0.0,0.02074310557197796,23.162765766742478
673,250,0.008323345950056904,23.162765766742478,0.008323345950056904,6.536467663072595,5.492,-76.03383191116693,8.493852531552303,0.49993599590347565,-13.844470486374167,0,0.0,0.01825582094521565,23.171089112692535
